step,node_id,is_gateway,lat,lon,battery_pct,reported_lat,reported_lon,reported_battery,protocol,packets_sent,packets_delivered,energy_mJ,collisions
82,31,False,18.4492503,73.8650684,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
82,32,False,18.4633027,73.8543715,61.9,,,,zigbee,200,0,0.0,9944
82,33,False,18.4583324,73.8715656,98.6,,,,wifi,200,0,0.0,9944
82,34,False,18.4583115,73.8588923,49.5,,,,ble,200,0,0.0,9944
82,35,False,18.4506484,73.8713996,53.4,,,,zigbee,200,0,0.0,9944
82,36,False,18.4524783,73.851114,46.9,,,,zigbee,205,0,562.5,9944
82,37,False,18.4477084,73.8492813,63.1,,,,zigbee,202,0,225.0,9944
82,38,False,18.4446715,73.8479743,96.9,,,,zigbee,202,0,225.0,9944
82,39,False,18.4568581,73.8522815,81.8,,,,zigbee,200,0,0.0,9944
82,40,False,18.4432315,73.8565445,57.2,,,,zigbee,202,0,180.0,9944
82,41,False,18.4427863,73.8494643,70.9,,,,zigbee,202,0,180.0,9944
82,42,False,18.4494202,73.8531314,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
82,43,False,18.4308538,73.8577442,79.4,,,,zigbee,200,0,0.0,9944
82,44,False,18.4420959,73.8563357,88.1,,,,zigbee,201,0,67.5,9944
82,45,False,18.4434102,73.8492277,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
82,46,False,18.4406974,73.8659188,82.8,,,,wifi,200,0,0.0,9944
82,47,False,18.4514923,73.8582071,82.4,,,,zigbee,207,0,697.5,9944
82,48,False,18.4496974,73.8532821,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
82,49,False,18.4435334,73.8526517,53.2,18.4434223,73.8532435,53.2,zigbee,202,2,300.0,9944
82,50,False,18.4487159,73.8572471,94.4,,,,zigbee,207,0,787.5,9944
82,51,False,18.440921,73.8633157,62.7,,,,wifi,200,0,0.0,9944
82,52,False,18.4446339,73.8593227,41.2,,,,zigbee,203,0,337.5,9944
82,53,False,18.4617799,73.8688571,77.3,,,,wifi,203,0,27000.0,9944
83,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
83,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
83,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
83,4,False,18.4474334,73.8530407,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
83,5,False,18.4597924,73.8487809,89.8,,,,wifi,201,0,5400.0,9944
83,6,False,18.4462621,73.8527653,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
83,7,False,18.4498894,73.8582839,83.7,,,,zigbee,204,0,405.0,9944
83,8,False,18.4446295,73.8496338,64.1,,,,zigbee,201,0,112.5,9944
83,9,False,18.4457581,73.858075,54.8,,,,zigbee,204,0,450.0,9944
83,10,False,18.4555177,73.8488972,69.6,,,,wifi,204,0,36000.0,9944
83,11,False,18.4436092,73.8695671,99.8,,,,zigbee,201,0,9000.0,9944
83,12,False,18.4461667,73.8537812,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
83,13,False,18.4443787,73.8595455,85.7,,,,zigbee,202,0,180.0,9944
83,14,False,18.4533198,73.8701204,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
83,15,False,18.4607407,73.8681847,96.8,,,,wifi,201,0,9000.0,9944
83,16,False,18.447107,73.8681189,47.2,,,,zigbee,200,0,0.0,9944
83,17,False,18.4502312,73.8513031,82.5,,,,zigbee,202,0,225.0,9944
83,18,False,18.4621995,73.8655849,72.3,,,,wifi,203,0,27000.0,9944
83,19,False,18.4525369,73.8644183,61.2,,,,zigbee,200,0,0.0,9944
83,20,False,18.4537548,73.8698474,54.9,,,,zigbee,203,0,292.5,9944
83,21,False,18.4496833,73.850836,88.5,,,,zigbee,200,0,0.0,9944
83,22,False,18.4414839,73.8654907,69.1,,,,wifi,200,0,0.0,9944
83,23,False,18.4612787,73.858654,81.8,,,,zigbee,201,0,112.5,9944
83,24,False,18.4444728,73.8483514,43.0,,,,zigbee,200,0,0.0,9944
83,25,False,18.4643908,73.8647204,64.2,,,,wifi,202,0,14400.0,9944
83,26,False,18.4534736,73.8679397,55.9,,,,zigbee,200,0,0.0,9944
83,27,False,18.452975,73.8669268,70.3,,,,zigbee,202,0,180.0,9944
83,28,False,18.4522794,73.8566674,80.1,,,,zigbee,201,0,112.5,9944
83,29,False,18.4452604,73.8610299,56.3,,,,wifi,208,0,72000.0,9944
83,30,False,18.4555923,73.8486595,89.7,,,,wifi,202,0,9112.5,9944
83,31,False,18.4492467,73.865229,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
83,32,False,18.4633956,73.8542691,61.9,,,,zigbee,200,0,0.0,9944
83,33,False,18.4582045,73.8715729,98.6,,,,wifi,200,0,0.0,9944
83,34,False,18.4582915,73.8583839,49.5,,,,ble,200,0,0.0,9944
83,35,False,18.4508192,73.8713821,53.4,,,,zigbee,200,0,0.0,9944
83,36,False,18.4526055,73.8511161,46.9,,,,zigbee,205,0,562.5,9944
83,37,False,18.4476723,73.8494566,63.1,,,,zigbee,202,0,225.0,9944
83,38,False,18.4447061,73.8477931,96.9,,,,zigbee,202,0,225.0,9944
83,39,False,18.4568142,73.8520962,81.8,,,,zigbee,200,0,0.0,9944
83,40,False,18.4432676,73.8566641,57.2,,,,zigbee,202,0,180.0,9944
83,41,False,18.4427833,73.8494155,70.9,,,,zigbee,202,0,180.0,9944
83,42,False,18.4494485,73.8530006,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
83,43,False,18.4309881,73.8578385,79.4,,,,zigbee,200,0,0.0,9944
83,44,False,18.4422087,73.8563424,88.1,,,,zigbee,201,0,67.5,9944
83,45,False,18.443353,73.8493611,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
83,46,False,18.4407764,73.8658761,82.8,,,,wifi,200,0,0.0,9944
83,47,False,18.4516737,73.8582204,82.4,,,,zigbee,207,0,697.5,9944
83,48,False,18.449639,73.853493,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
83,49,False,18.4435038,73.8524889,53.2,18.4434223,73.8532435,53.2,zigbee,202,2,300.0,9944
83,50,False,18.4486735,73.857372,94.4,,,,zigbee,207,0,787.5,9944
83,51,False,18.4409458,73.86314,62.7,,,,wifi,200,0,0.0,9944
83,52,False,18.4445676,73.8593117,41.2,,,,zigbee,203,0,337.5,9944
83,53,False,18.4617905,73.8689894,77.3,,,,wifi,203,0,27000.0,9944
84,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
84,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
84,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
84,4,False,18.4474152,73.8530039,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
84,5,False,18.4599346,73.8487447,89.8,,,,wifi,201,0,5400.0,9944
84,6,False,18.4460841,73.8527867,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
84,7,False,18.4498046,73.8582996,83.7,,,,zigbee,204,0,405.0,9944
84,8,False,18.4446917,73.849773,64.1,,,,zigbee,201,0,112.5,9944
84,9,False,18.4457533,73.857939,54.8,,,,zigbee,204,0,450.0,9944
84,10,False,18.4554611,73.8489074,69.6,,,,wifi,204,0,36000.0,9944
84,11,False,18.4436092,73.8695671,99.8,,,,zigbee,201,0,9000.0,9944
84,12,False,18.4461539,73.8536465,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
84,13,False,18.4443754,73.8596888,85.7,,,,zigbee,202,0,180.0,9944
84,14,False,18.4533373,73.8700963,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
84,15,False,18.4605659,73.8681888,96.8,,,,wifi,201,0,9000.0,9944
84,16,False,18.4470565,73.8682723,47.2,,,,zigbee,200,0,0.0,9944
84,17,False,18.4501222,73.8513052,82.5,,,,zigbee,202,0,225.0,9944
84,18,False,18.4622796,73.8655139,72.3,,,,wifi,203,0,27000.0,9944
84,19,False,18.4525982,73.8642169,61.2,,,,zigbee,200,0,0.0,9944
84,20,False,18.4537506,73.8699694,54.9,,,,zigbee,203,0,292.5,9944
84,21,False,18.4494953,73.8508311,88.5,,,,zigbee,200,0,0.0,9944
84,22,False,18.4413638,73.8655548,69.1,,,,wifi,200,0,0.0,9944
84,23,False,18.461245,73.8588048,81.8,,,,zigbee,201,0,112.5,9944
84,24,False,18.4445886,73.8484115,43.0,,,,zigbee,200,0,0.0,9944
84,25,False,18.4642825,73.8647482,64.2,,,,wifi,202,0,14400.0,9944
84,26,False,18.4534342,73.8680641,55.9,,,,zigbee,200,0,0.0,9944
84,27,False,18.4529674,73.8668799,70.3,,,,zigbee,202,0,180.0,9944
84,28,False,18.4523,73.8565172,80.1,,,,zigbee,201,0,112.5,9944
84,29,False,18.4452712,73.8611938,56.3,,,,wifi,208,0,72000.0,9944
84,30,False,18.4557109,73.848848,89.7,,,,wifi,202,0,9112.5,9944
84,31,False,18.4492437,73.8653685,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
84,32,False,18.4634844,73.8541712,61.9,,,,zigbee,200,0,0.0,9944
84,33,False,18.4580756,73.8715802,98.6,,,,wifi,200,0,0.0,9944
84,34,False,18.4582978,73.8585436,49.5,,,,ble,200,0,0.0,9944
84,35,False,18.4509806,73.8713656,53.4,,,,zigbee,200,0,0.0,9944
84,36,False,18.4527238,73.851118,46.9,,,,zigbee,205,0,562.5,9944
84,37,False,18.4476619,73.8495073,63.1,,,,zigbee,202,0,225.0,9944
84,38,False,18.4446823,73.8479175,96.9,,,,zigbee,202,0,225.0,9944
84,39,False,18.4567877,73.851984,81.8,,,,zigbee,200,0,0.0,9944
84,40,False,18.443281,73.8567085,57.2,,,,zigbee,202,0,180.0,9944
84,41,False,18.4427796,73.849341,70.9,,,,zigbee,202,0,180.0,9944
84,42,False,18.4494877,73.852819,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
84,43,False,18.4311316,73.8579392,79.4,,,,zigbee,200,0,0.0,9944
84,44,False,18.4420959,73.8563357,88.1,,,,zigbee,201,0,67.5,9944
84,45,False,18.4433344,73.8494043,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
84,46,False,18.4408459,73.8660446,82.8,,,,wifi,200,0,0.0,9944
84,47,False,18.4516753,73.8582205,82.4,,,,zigbee,207,0,697.5,9944
84,48,False,18.449619,73.8535653,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
84,49,False,18.4434711,73.8523094,53.2,18.4434223,73.8532435,53.2,zigbee,202,2,300.0,9944
84,50,False,18.4486525,73.857434,94.4,,,,zigbee,207,0,787.5,9944
84,51,False,18.4409503,73.863108,62.7,,,,wifi,200,0,0.0,9944
84,52,False,18.4444908,73.8592792,41.2,,,,zigbee,203,0,337.5,9944
84,53,False,18.461776,73.8688072,77.3,,,,wifi,203,0,27000.0,9944
85,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
85,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
85,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
85,4,False,18.4474334,73.8530407,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
85,5,False,18.4601439,73.8486914,89.8,,,,wifi,201,0,5400.0,9944
85,6,False,18.4460725,73.8527881,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
85,7,False,18.4498046,73.8582996,83.7,,,,zigbee,204,0,405.0,9944
85,8,False,18.4447374,73.8498752,64.1,,,,zigbee,201,0,112.5,9944
85,9,False,18.4457533,73.8579377,54.8,,,,zigbee,204,0,450.0,9944
85,10,False,18.4556228,73.8488783,69.6,,,,wifi,204,0,36000.0,9944
85,11,False,18.4436229,73.8696125,99.8,,,,zigbee,201,0,9000.0,9944
85,12,False,18.446136,73.8534572,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
85,13,False,18.4443754,73.8596888,85.7,,,,zigbee,202,0,180.0,9944
85,14,False,18.4532705,73.8701881,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
85,15,False,18.4604982,73.8681904,96.8,,,,wifi,201,0,9000.0,9944
85,16,False,18.4470108,73.8684115,47.2,,,,zigbee,200,0,0.0,9944
85,17,False,18.450086,73.8514232,82.5,,,,zigbee,202,0,225.0,9944
85,18,False,18.4624083,73.8654079,72.3,,,,wifi,203,0,27000.0,9944
85,19,False,18.4526492,73.8640495,61.2,,,,zigbee,200,0,0.0,9944
85,20,False,18.4535521,73.869974,54.9,,,,zigbee,203,0,292.5,9944
85,21,False,18.4496471,73.850835,88.5,,,,zigbee,200,0,0.0,9944
85,22,False,18.4414839,73.8654907,69.1,,,,wifi,200,0,0.0,9944
85,23,False,18.46124,73.8588274,81.8,,,,zigbee,201,0,112.5,9944
85,24,False,18.4447224,73.8484788,43.0,,,,zigbee,200,0,0.0,9944
85,25,False,18.4641662,73.8647828,64.2,,,,wifi,202,0,14400.0,9944
85,26,False,18.4534736,73.8679397,55.9,,,,zigbee,200,0,0.0,9944
85,27,False,18.4529674,73.8668799,70.3,,,,zigbee,202,0,180.0,9944
85,28,False,18.4523305,73.8562941,80.1,,,,zigbee,201,0,112.5,9944
85,29,False,18.4452817,73.861419,56.3,,,,wifi,208,0,72000.0,9944
85,30,False,18.4557191,73.848861,89.7,,,,wifi,202,0,9112.5,9944
85,31,False,18.4492391,73.8655764,73.6,18.4485846,73.8644837,73.6,ble,201,1,112.5,9944
85,32,False,18.4633666,73.8543011,61.9,,,,zigbee,200,0,0.0,9944
85,33,False,18.457927,73.8715887,98.6,,,,wifi,200,0,0.0,9944
85,34,False,18.4583063,73.8587599,49.5,,,,ble,200,0,0.0,9944
85,35,False,18.4506484,73.8713996,53.4,,,,zigbee,200,0,0.0,9944
85,36,False,18.4527665,73.8511187,46.9,,,,zigbee,205,0,562.5,9944
85,37,False,18.4477022,73.8493116,63.1,,,,zigbee,202,0,225.0,9944
85,38,False,18.4446633,73.8480171,96.9,,,,zigbee,202,0,225.0,9944
85,39,False,18.4568183,73.8521134,81.8,,,,zigbee,200,0,0.0,9944
85,40,False,18.4432967,73.8568317,57.2,,,,zigbee,202,0,180.0,9944
85,41,False,18.4427833,73.8494155,70.9,,,,zigbee,202,0,180.0,9944
85,42,False,18.4495251,73.8526463,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
85,43,False,18.4312555,73.8580262,79.4,,,,zigbee,200,0,0.0,9944
85,44,False,18.442252,73.856345,88.1,,,,zigbee,201,0,67.5,9944
85,45,False,18.4434102,73.8492277,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
85,46,False,18.4409227,73.8662308,82.8,,,,wifi,200,0,0.0,9944
85,47,False,18.4515043,73.858208,82.4,,,,zigbee,207,0,697.5,9944
85,48,False,18.4497383,73.8535861,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
85,49,False,18.4434311,73.8520894,53.2,18.4434223,73.8532435,53.2,zigbee,202,2,300.0,9944
85,50,False,18.4485931,73.8575908,94.4,,,,zigbee,207,0,787.5,9944
85,51,False,18.4409856,73.8629139,62.7,,,,wifi,200,0,0.0,9944
85,52,False,18.4444908,73.8592792,41.2,,,,zigbee,203,0,337.5,9944
85,53,False,18.4617706,73.86874,77.3,,,,wifi,203,0,27000.0,9944
86,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
86,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
86,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
86,4,False,18.4474152,73.8530039,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
86,5,False,18.4601595,73.8486874,89.8,,,,wifi,201,0,5400.0,9944
86,6,False,18.4461823,73.8527749,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
86,7,False,18.4497743,73.8583032,83.7,,,,zigbee,204,0,405.0,9944
86,8,False,18.4446815,73.8497501,64.1,,,,zigbee,201,0,112.5,9944
86,9,False,18.4455787,73.8578333,54.8,,,,zigbee,204,0,450.0,9944
86,10,False,18.4557191,73.848861,69.6,,,,wifi,204,0,36000.0,9944
86,11,False,18.4436827,73.8694726,99.8,,,,zigbee,201,0,9000.0,9944
86,12,False,18.446116,73.8532465,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
86,13,False,18.4443786,73.8595479,85.7,,,,zigbee,202,0,180.0,9944
86,14,False,18.4532037,73.87028,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
86,15,False,18.4607125,73.8681854,96.8,,,,wifi,201,0,9000.0,9944
86,16,False,18.4469403,73.8686258,47.2,,,,zigbee,200,0,0.0,9944
86,17,False,18.4500449,73.851557,82.5,,,,zigbee,202,0,225.0,9944
86,18,False,18.4624809,73.8653481,72.3,,,,wifi,203,0,27000.0,9944
86,19,False,18.4526534,73.8640357,61.2,,,,zigbee,200,0,0.0,9944
86,20,False,18.4537506,73.8699694,54.9,,,,zigbee,203,0,292.5,9944
86,21,False,18.4497819,73.8508385,88.5,,,,zigbee,200,0,0.0,9944
86,22,False,18.4413789,73.8655468,69.1,,,,wifi,200,0,0.0,9944
86,23,False,18.4612137,73.859018,81.8,,,,zigbee,201,0,112.5,9944
86,24,False,18.4448194,73.8485276,43.0,,,,zigbee,200,0,0.0,9944
86,25,False,18.4641395,73.8647907,64.2,,,,wifi,202,0,14400.0,9944
86,26,False,18.4534342,73.8680641,55.9,,,,zigbee,200,0,0.0,9944
86,27,False,18.452975,73.8669268,70.3,,,,zigbee,202,0,180.0,9944
86,28,False,18.4523494,73.8561559,80.1,,,,zigbee,201,0,112.5,9944
86,29,False,18.4452873,73.8615381,56.3,,,,wifi,208,0,72000.0,9944
86,30,False,18.4557893,73.8489725,89.7,,,,wifi,202,0,9112.5,9944
86,31,False,18.4492361,73.86571,73.6,18.4485846,73.8644837,73.6,ble,201,1,112.5,9944
86,32,False,18.4633027,73.8543715,61.9,,,,zigbee,200,0,0.0,9944
86,33,False,18.4585725,73.8715519,98.6,,,,wifi,200,0,0.0,9944
86,34,False,18.4583126,73.8589216,49.5,,,,ble,200,0,0.0,9944
86,35,False,18.4507658,73.8713876,53.4,,,,zigbee,200,0,0.0,9944
86,36,False,18.4529382,73.8511045,46.9,,,,zigbee,205,0,562.5,9944
86,37,False,18.4477084,73.8492813,63.1,,,,zigbee,202,0,225.0,9944
86,38,False,18.4446453,73.8481329,96.9,,,,zigbee,202,0,225.0,9944
86,39,False,18.4568672,73.8523198,81.8,,,,zigbee,200,0,0.0,9944
86,40,False,18.4432967,73.8568317,57.2,,,,zigbee,202,0,180.0,9944
86,41,False,18.4427833,73.8494155,70.9,,,,zigbee,202,0,180.0,9944
86,42,False,18.4492071,73.8541173,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
86,43,False,18.4313746,73.8581098,79.4,,,,zigbee,200,0,0.0,9944
86,44,False,18.4423295,73.8563433,88.1,,,,zigbee,201,0,67.5,9944
86,45,False,18.4434102,73.8492277,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
86,46,False,18.4409844,73.8663803,82.8,,,,wifi,200,0,0.0,9944
86,47,False,18.4513868,73.8581994,82.4,,,,zigbee,207,0,697.5,9944
86,48,False,18.449619,73.8535653,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
86,49,False,18.4433924,73.8518771,53.2,18.4434223,73.8532435,53.2,zigbee,202,2,300.0,9944
86,50,False,18.4486525,73.857434,94.4,,,,zigbee,207,0,787.5,9944
86,51,False,18.4409861,73.8629113,62.7,,,,wifi,200,0,0.0,9944
86,52,False,18.4445676,73.8593117,41.2,,,,zigbee,203,0,337.5,9944
86,53,False,18.4617534,73.8685258,77.3,,,,wifi,203,0,27000.0,9944
87,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
87,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
87,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
87,4,False,18.4474334,73.8530407,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
87,5,False,18.4599841,73.8487321,89.8,,,,wifi,201,0,5400.0,9944
87,6,False,18.4463412,73.8527557,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
87,7,False,18.4498046,73.8582996,83.7,,,,zigbee,204,0,405.0,9944
87,8,False,18.4446295,73.8496338,64.1,,,,zigbee,201,0,112.5,9944
87,9,False,18.4454025,73.857728,54.8,,,,zigbee,204,0,450.0,9944
87,10,False,18.4556526,73.8487553,69.6,,,,wifi,204,0,36000.0,9944
87,11,False,18.4436857,73.8694656,99.8,,,,zigbee,201,0,9000.0,9944
87,12,False,18.4460972,73.8530486,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
87,13,False,18.4443787,73.8595455,85.7,,,,zigbee,202,0,180.0,9944
87,14,False,18.4533112,73.8701322,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
87,15,False,18.4608848,73.8681813,96.8,,,,wifi,201,0,9000.0,9944
87,16,False,18.4468974,73.868756,47.2,,,,zigbee,200,0,0.0,9944
87,17,False,18.4499999,73.8517036,82.5,,,,zigbee,202,0,225.0,9944
87,18,False,18.462344,73.8654608,72.3,,,,wifi,203,0,27000.0,9944
87,19,False,18.4526151,73.8641614,61.2,,,,zigbee,200,0,0.0,9944
87,20,False,18.4537548,73.8698474,54.9,,,,zigbee,203,0,292.5,9944
87,21,False,18.4496354,73.8508347,88.5,,,,zigbee,200,0,0.0,9944
87,22,False,18.4413294,73.8655732,69.1,,,,wifi,200,0,0.0,9944
87,23,False,18.4611994,73.8591216,81.8,,,,zigbee,201,0,112.5,9944
87,24,False,18.4446826,73.8484588,43.0,,,,zigbee,200,0,0.0,9944
87,25,False,18.4642474,73.8647586,64.2,,,,wifi,202,0,14400.0,9944
87,26,False,18.4534342,73.8680641,55.9,,,,zigbee,200,0,0.0,9944
87,27,False,18.4529674,73.8668799,70.3,,,,zigbee,202,0,180.0,9944
87,28,False,18.4523774,73.855951,80.1,,,,zigbee,201,0,112.5,9944
87,29,False,18.4452883,73.8615601,56.3,,,,wifi,208,0,72000.0,9944
87,30,False,18.4558446,73.8490605,89.7,,,,wifi,202,0,9112.5,9944
87,31,False,18.4492332,73.8658393,73.6,18.4485846,73.8644837,73.6,ble,201,1,112.5,9944
87,32,False,18.4632815,73.8543948,61.9,,,,zigbee,200,0,0.0,9944
87,33,False,18.4584248,73.8715603,98.6,,,,wifi,200,0,0.0,9944
87,34,False,18.4583123,73.8590397,49.5,,,,ble,200,0,0.0,9944
87,35,False,18.4509741,73.8713663,53.4,,,,zigbee,200,0,0.0,9944
87,36,False,18.4527665,73.8511187,46.9,,,,zigbee,205,0,562.5,9944
87,37,False,18.4476805,73.849417,63.1,,,,zigbee,202,0,225.0,9944
87,38,False,18.4446426,73.8481502,96.9,,,,zigbee,202,0,225.0,9944
87,39,False,18.4569053,73.8524809,81.8,,,,zigbee,200,0,0.0,9944
87,40,False,18.4433147,73.8569216,57.2,,,,zigbee,202,0,180.0,9944
87,41,False,18.4427863,73.8494643,70.9,,,,zigbee,202,0,180.0,9944
87,42,False,18.4492473,73.8539312,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
87,43,False,18.4314754,73.8581805,79.4,,,,zigbee,200,0,0.0,9944
87,44,False,18.442252,73.856345,88.1,,,,zigbee,201,0,67.5,9944
87,45,False,18.4433592,73.8493465,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
87,46,False,18.4409998,73.8664176,82.8,,,,wifi,200,0,0.0,9944
87,47,False,18.4512114,73.8581865,82.4,,,,zigbee,207,0,697.5,9944
87,48,False,18.4495706,73.8537345,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
87,49,False,18.4433624,73.851712,53.2,18.4434223,73.8532435,53.2,zigbee,202,2,300.0,9944
87,50,False,18.4485914,73.8575952,94.4,,,,zigbee,207,0,787.5,9944
87,51,False,18.4411351,73.8629023,62.7,,,,wifi,200,0,0.0,9944
87,52,False,18.4444908,73.8592792,41.2,,,,zigbee,203,0,337.5,9944
87,53,False,18.46175,73.8684829,77.3,,,,wifi,203,0,27000.0,9944
88,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
88,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
88,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
88,4,False,18.4474461,73.8530542,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
88,5,False,18.4597925,73.8487809,89.8,,,,wifi,201,0,5400.0,9944
88,6,False,18.4464095,73.8527475,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
88,7,False,18.4497743,73.8583032,83.7,,,,zigbee,204,0,405.0,9944
88,8,False,18.4447205,73.8498373,64.1,,,,zigbee,201,0,112.5,9944
88,9,False,18.4453283,73.8576837,54.8,,,,zigbee,204,0,450.0,9944
88,10,False,18.4555663,73.8486182,69.6,,,,wifi,204,0,36000.0,9944
88,11,False,18.4436229,73.8696125,99.8,,,,zigbee,201,0,9000.0,9944
88,12,False,18.4460825,73.8528939,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
88,13,False,18.4443754,73.8596888,85.7,,,,zigbee,202,0,180.0,9944
88,14,False,18.4533373,73.8700963,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
88,15,False,18.4608905,73.8679796,96.8,,,,wifi,201,0,9000.0,9944
88,16,False,18.446889,73.8687817,47.2,,,,zigbee,200,0,0.0,9944
88,17,False,18.4499395,73.8519003,82.5,,,,zigbee,202,0,225.0,9944
88,18,False,18.4622796,73.8655139,72.3,,,,wifi,203,0,27000.0,9944
88,19,False,18.4525535,73.8643636,61.2,,,,zigbee,200,0,0.0,9944
88,20,False,18.4537592,73.8697219,54.9,,,,zigbee,203,0,292.5,9944
88,21,False,18.4495023,73.8508313,88.5,,,,zigbee,200,0,0.0,9944
88,22,False,18.4414839,73.8654907,69.1,,,,wifi,200,0,0.0,9944
88,23,False,18.461177,73.8592838,81.8,,,,zigbee,201,0,112.5,9944
88,24,False,18.4445886,73.8484115,43.0,,,,zigbee,200,0,0.0,9944
88,25,False,18.4642825,73.8647482,64.2,,,,wifi,202,0,14400.0,9944
88,26,False,18.4534269,73.8681256,55.9,,,,zigbee,200,0,0.0,9944
88,27,False,18.4529464,73.8668287,70.3,,,,zigbee,202,0,180.0,9944
88,28,False,18.4524061,73.8557413,80.1,,,,zigbee,201,0,112.5,9944
88,29,False,18.4452903,73.8616039,56.3,,,,wifi,208,0,72000.0,9944
88,30,False,18.4559947,73.848955,89.7,,,,wifi,202,0,9112.5,9944
88,31,False,18.4492326,73.8658687,73.6,18.4485846,73.8644837,73.6,ble,201,1,112.5,9944
88,32,False,18.4632611,73.8544967,61.9,,,,zigbee,200,0,0.0,9944
88,33,False,18.4582198,73.871572,98.6,,,,wifi,200,0,0.0,9944
88,34,False,18.4583119,73.8592388,49.5,,,,ble,200,0,0.0,9944
88,35,False,18.451047,73.8713588,53.4,,,,zigbee,200,0,0.0,9944
88,36,False,18.45293,73.8511051,46.9,,,,zigbee,205,0,562.5,9944
